,Gas,Oil,Coal,Wood,LPG,Renewables
1877,0.0,0.0,4219.952685385125,13994.373007943832,0.0,0.0
1878,0.0,0.0,4320.446990687942,14091.584488615103,0.0,0.0
1879,0.0,0.0,4422.3932272802585,14188.51160419083,0.0,0.0
1880,0.0,0.0,4525.802066670929,14285.144794800834,0.0,0.0
1881,0.0,0.0,4630.684579051558,14381.475684534107,0.0,0.0
1882,0.0,0.0,4737.05225072577,14477.49703936671,0.0,0.0
1883,0.0,0.0,4844.917000891712,14573.202724904435,0.0,0.0
1884,0.0,0.0,4954.291202299079,14668.58767739531,0.0,0.0
1885,0.0,0.0,5065.18803934009,14763.648858851735,0.0,0.0
1886,0.0,0.0,5177.622117388678,14858.386842621148,0.0,0.0
1887,0.0,0.0,5291.609573722745,14952.805840898362,0.0,0.0
1888,0.0,0.0,5407.168134918736,15046.913573949889,0.0,0.0
1889,0.0,0.0,5524.317172465366,15140.72113934952,0.0,0.0
1890,0.0,0.0,5643.077756381337,15234.242880780386,0.0,0.0
1891,0.0,0.0,5763.472706786096,15327.496256452876,0.0,0.0
1892,0.0,0.0,5885.5266433726665,15420.501707187881,0.0,0.0
1893,0.0,0.0,6009.2660327311205,15513.282524213671,0.0,0.0
1894,0.0,0.0,6134.719268902351,15605.864806856856,0.0,0.0
1895,0.0,0.0,6261.917460909675,15698.27919019717,0.0,0.0
1896,0.0,0.0,6390.895209576157,15790.562390670986,0.0,0.0
1897,0.0,0.0,6521.690728409441,15882.757012044762,0.0,0.0
1898,0.0,0.0,6654.344624225524,15974.90813829225,0.0,0.0
1899,0.0,0.0,6788.898337435742,16067.059398597923,0.0,0.0
1900,0.0,0.0,6925.401119576115,16159.269279010936,0.0,0.0
1901,0.0,0.0,7234.414428654919,16102.406308941594,0.0,0.0
1902,0.0,0.0,7549.344779857512,16042.35765719721,0.0,0.0
1903,0.0,0.0,7870.320915393638,15979.136403981021,0.0,0.0
1904,0.0,0.0,8197.48053168616,15912.75632621431,0.0,0.0
1905,0.0,0.0,8530.973598491839,15843.236682913415,0.0,0.0
1906,0.0,0.0,8870.964719433765,15770.603945660028,0.0,0.0
1907,0.0,0.0,9217.63411406084,15694.890518536025,0.0,0.0
1908,0.0,0.0,9571.178566756671,15616.133451024043,0.0,0.0
1909,0.0,0.0,9931.81235023812,15534.373163192955,0.0,0.0
1910,0.0,0.0,10299.768122587133,15449.652183880697,0.0,0.0
1911,0.0,0.0,10675.297796773828,15362.013902674535,0.0,0.0
1912,0.0,0.0,11058.67338160017,15271.501336495472,0.0,0.0
1913,0.0,0.0,11450.187792961075,15178.155911599562,0.0,0.0
1914,0.0,0.0,11850.156102514891,15082.016857746223,0.0,0.0
1915,0.0,0.0,12258.918508725763,14983.122621775934,0.0,0.0
1916,0.0,0.0,12676.841936775136,14881.510099692552,0.0,0.0
1917,0.0,0.0,13104.321030603203,14777.213077063187,0.0,0.0
