,Gas,Oil,Coal,Wood,LPG,Renewables
1996,89536.21704634315,7128.469177480545,11027.858127829417,42.584470337965,874.4011242728812,455.08038320459787
1997,89735.87674940267,6845.563029807047,9401.885073396414,42.323684219181715,869.0463159671978,473.8788472333663
1998,89348.92635735213,6747.243368306807,9304.066426629703,42.10255313894159,864.5057577862672,469.0663775001645
1999,89320.95264749839,6665.849083478389,8183.319926993932,41.79572361924293,858.205524981788,445.901153256958
2000,88753.02517853491,6701.481115650101,8705.189891132624,41.52336130216279,852.6130187377427,389.05537254185043
2001,88017.1798258646,6575.566062073112,9146.28706445152,41.285014961569956,847.7189738775696,397.6713587626614
2002,87573.66805666333,6520.746695927089,8647.387529216121,40.96930101202586,841.2363141135976,389.5155976323713
2003,86777.3994107047,6457.09473481115,9136.863738325928,40.6813589612859,835.3239040050704,377.681073988349
2004,86255.819880475,6387.064714131443,8789.86581091303,40.32911948656996,828.0912534575698,358.5319330699733
2005,85426.35357025843,6382.788993451398,8789.283739505847,40.00794051593045,821.496378593772,368.19759108279663
2006,84459.7835923863,6379.153229859105,9452.259809271673,39.67754718924454,814.7123022858212,347.5727965147189
2007,84101.16161212664,6257.308216048189,8711.839006705,39.24132822619533,805.7552729112107,304.27204350267516
2008,83517.72560241113,6247.501168626981,8171.492654407731,38.822629864258005,797.157999879431,276.3573176615542
2009,82671.77607525077,6171.771137455727,7198.466036001315,38.4750536195379,790.021100987845,358.3878330368937
2010,81946.4466059567,6025.32068769396,7277.852072226828,38.06507566604058,781.6028870093664,327.338528924983
2011,80741.01870217035,5934.957603865657,7467.955618015555,37.75300974901975,775.1951335132054,397.61838810307114
2012,79106.9476901376,5909.050345844198,9265.380893296708,37.482828630374264,769.6474145436848,427.8462933927608
2013,78252.99853297415,5825.39984858452,8632.149645834706,37.10962989572337,761.9844005255198,477.0872354058587
2014,77644.95669935916,5788.261919121939,7292.608233456807,36.69783873296821,753.5289553169472,517.9110577588934
2015,76853.48534516494,5755.268657576686,5888.507778674466,36.33824432131076,746.1452833975808,613.1230243494535
2016,76839.91679857826,5716.721229217905,3389.8862861262314,35.837215854798885,735.8574988852038,608.2044019901609
2017,75964.94990838684,5632.464759817414,2930.560847713659,35.496231164161316,728.8559465707789,660.6983970099046
2018,75146.85772034785,5570.175310822683,2617.1087329697216,35.14838635857772,721.7135332294624,687.9677827467146
2019,74473.5737629189,5516.64841278253,2076.667291105277,34.787450324461936,714.3023133289516,702.3239194506216
2020,73463.50352036353,5522.688354278032,1993.9011452187224,34.50204382304724,708.4419664999033,760.0790276084518
2021,72965.24219370059,5484.009608911304,2031.7378075292531,34.11380665295259,700.4701632739598,691.0752899366329
2022,72197.77028573112,5469.208576252571,1945.0506261555515,33.80868507429338,694.2050001921574,704.5339059663186
2023,71536.00691987309,5419.077916238049,1927.222329740927,33.49879532089167,687.8419305889755,698.0761618126112
2024,70899.73551186005,5370.878352349066,1910.0808017454951,33.20084291086355,681.7239744363982,691.867178092366
2025,70288.86948783879,5324.603326343467,1893.6237098184533,32.914787303509115,675.8502992987204,685.9061099842712
2026,69703.2179504673,5280.238377146127,1877.84591107252,32.64053910565055,670.2190696360245,680.1910946378615
2027,69142.54110283549,5237.765339385567,1862.740945237132,32.377986025479075,664.8279797231702,674.7197920216782
2028,68606.58986570893,5197.165344524991,1848.3021019704186,32.127011424470226,659.6746345824553,669.4897715237339
2029,68095.12951959325,5158.420611823159,1834.5230577903985,31.887505388461364,654.75677730974,664.4987426599661
2030,67607.94884780077,5121.515140950486,1821.398122394601,31.659369009155892,650.0723769880009,659.7446442958357
2031,67144.86162568285,5086.434824803094,1808.922278780867,31.442515081499234,645.6196430067843,655.2256591788354
2032,66705.76927665003,5053.172195893738,1797.0928712375814,31.236897444164576,641.3976275201793,650.9408253602879
2033,66290.70390426586,5021.729686168507,1785.9107646537318,31.04253113057006,637.4066392143719,646.8904561192452
2034,65899.80632299515,4992.117962766787,1775.3797526542724,30.859482081144005,633.6480320661568,643.0759255779903
2035,65533.301187883706,4964.354044016122,1765.505887578987,30.68785549708116,630.123966206733,639.4994260077838
2036,65191.47217602146,4938.459419349875,1756.2968118564338,30.527784218348163,626.8371692834156,636.1637256399358
2037,64874.63782496999,4914.4582189919665,1747.761107076891,30.37941740933143,623.790704138272,633.0719328877889
2038,64583.12840573515,4892.375462011691,1739.9076709365645,30.242909728940525,620.9877464342453,630.2272706641955
2039,64317.26428265132,4872.235417016765,1732.7451342400718,30.118411197000807,618.4313765784166,627.6328652088573
2040,64077.3364330794,4854.060126459073,1726.281336089587,30.006058072041036,616.1243924125758,625.2915559919655
2041,63863.585527697134,4837.86782190075,1720.5227602954917,29.90596305503686,614.0691080634234,623.2056915715438
2042,63676.15199350291,4823.669141129371,1715.4731900441634,29.81819190497425,612.2668737821378,621.3766422888259
2043,63515.050825560276,4811.465220068249,1711.1330293114831,29.742751643723558,610.7178337511236,619.8045544714715
2044,63380.168506319635,4801.247459405333,1707.4992198675345,29.67958911342311,609.4208964622878,618.4883203711064
2045,63271.26470669576,4792.997653455202,1704.5652871046418,29.628591773057806,608.3737510734536,617.4255947631004
2046,63187.97835626033,4786.688449995269,1702.3215035719434,29.589590541001538,607.5729257752316,616.6128541818646
2047,63129.83743269826,4782.2840918479405,1700.7551527091382,29.562364379212063,607.0138819198211,616.0454924501718
2048,63096.271635440666,4779.741376948249,1699.8508702816491,29.546646228024596,606.691135882105,615.717944353393
2049,63086.62703063302,4779.010767746334,1699.5910389247263,29.54212986407987,606.5983998757733,615.6238285507893
2050,63100.18177056901,4780.03758200408,1699.9562116342925,29.54847726140179,606.7287331007834,615.7561009718581
