cohort,TOT,AB,MFH,SFH,TH
1802,8.694658523353437,3.8032540227353078,5.495297293942354,17.009526174349862,10.87885896934004
1803,8.699210986486717,3.8056650611734932,5.502614302862288,17.010675937884823,10.885543401375642
1804,8.703793301837269,3.808091909699798,5.509979292168581,17.011833240852802,10.892271665752462
1805,8.708405469405085,3.8105345683142215,5.517392261861234,17.01299808325379,10.899043762470498
1806,8.71304748919017,3.8129930370167644,5.524853211940249,17.014170465087805,10.905859691529749
1807,8.717719361192522,3.815467315807427,5.532362142405624,17.01535038635483,10.91271945293022
1808,8.722421085412138,3.8179574046862075,5.539919053257359,17.01653784705487,10.919623046671905
1809,8.727152661849026,3.8204633036531086,5.547523944495453,17.017732847187926,10.92657047275481
1810,8.731867800914078,3.8229621126214473,5.55512883746423,17.01887694063308,10.933501942649785
1811,8.736288765072674,3.825316431071141,5.562445860229624,17.019619450664838,10.940058725181975
1812,8.74036926473571,3.8275033589155085,5.569427034135954,17.019901931162273,10.946181031822235
1813,8.744109299903188,3.8295228961545518,5.576072359183221,17.019724382125396,10.95186886257056
1814,8.747508870575114,3.831375042788269,5.582381835371428,17.019086803554206,10.957122217426958
1815,8.750567976751476,3.83305979881666,5.58835546270057,17.017989195448692,10.961941096391426
1816,8.753286618432282,3.8345771642397257,5.5939932411706526,17.016431557808865,10.966325499463961
1817,8.755664795617532,3.8359271390574663,5.599295170781674,17.01441389063472,10.970275426644568
1818,8.757702508307222,3.8371097232698803,5.604261251533631,17.011936193926257,10.973790877933244
1819,8.759399756501358,3.8381249168769696,5.608891483426526,17.00899846768348,10.976871853329989
1820,8.760756540199933,3.8389727198787322,5.61318586646036,17.005600711906382,10.979518352834804
1821,8.761772859402951,3.8396531322751697,5.617144400635131,17.001742926594968,10.981730376447686
1822,8.762448714110409,3.840166154066281,5.620767085950838,16.997425111749234,10.983507924168638
1823,8.76278410432231,3.840511785252067,5.624053922407485,16.992647267369193,10.984850995997657
1824,8.762779030038654,3.8406900258325276,5.62700491000507,16.98740939345483,10.985759591934752
1825,8.76243349125944,3.8407008758076624,5.6296200487435915,16.981711490006145,10.98623371197991
1826,8.76174748798467,3.8405443351774706,5.63189933862305,16.97555355702315,10.986273356133141
1827,8.760721020214339,3.8402204039419545,5.633842779643448,16.968935594505833,10.985878524394439
1828,8.759354087948452,3.8397290821011114,5.635450371804785,16.9618576024542,10.985049216763807
1829,8.757646691187007,3.839070369654944,5.636722115107058,16.954319580868255,10.983785433241247
1830,8.755598829930005,3.8382442666034513,5.63765800955027,16.946321529747987,10.982087173826756
1831,8.753210504177442,3.8372507729466316,5.6382580551344175,16.937863449093406,10.979954438520332
1832,8.750481713929325,3.836089888684487,5.638522251859506,16.92894533890451,10.977387227321978
1833,8.747412459185647,3.834761613817016,5.63845059972553,16.91956719918129,10.974385540231694
1834,8.744002739946412,3.83326594834422,5.638043098732493,16.909729029923756,10.970949377249477
1835,8.740252556211619,3.831602892266098,5.637299748880391,16.89943083113191,10.967078738375331
1836,8.73616190798127,3.829772445582651,5.63622055016923,16.88867260280574,10.962773623609257
1837,8.731730795255361,3.8277746082938764,5.634805502599003,16.877454344945253,10.958034032951247
1838,8.726959218033894,3.825609380399777,5.6330546061697175,16.865776057550455,10.95285996640131
1839,8.72184717631687,3.823276761900353,5.63096786088137,16.85363774062134,10.947251423959441
1840,8.71639467010429,3.8207767527956027,5.6285452667339575,16.841039394157903,10.941208405625643
